batter,stand,if_fielding_alignment,of_fielding_alignment,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,wOBA,wOBA_Denom,ISO,batter_name,if_fielding_depth,of_fielding_depth
592696,L,Strategic,Standard,"Rea,Colin","Contreras,William","Monasterio,Andruw","Turang,Brice","Ortiz,Joey","Adames,Willy","Chourio,Jackson","Mitchell,Garrett","Frelick,Sal",0.0,1,0,"Rosario,Eddie",0,1
687799,L,Infield shade,Standard,"Brieske,Beau","Dingler,Dillon","Madris,Bligh","Keith,Colt","Mckinstry,Zach","Báez,Javier","Vierling,Matt","Meadows,Parker","Pérez,Wenceel",0.0,1,0,"Marlowe,Cade",0,1
686894,R,Strategic,Standard,"Miller,Erik","Casali,Curt","Wade,Lamonte","Wisely,Brett","Chapman,Matt","Fitzgerald,Tyler","Conforto,Michael","Yastrzemski,Mike","Encarnacion,Jerar",0.7,1,0,"Wiemer,Joey",0,1
613564,L,Standard,Standard,"Wheeler,Zack","Realmuto,J. t.","Harper,Bryce","Stott,Bryson","Bohm,Alec","Turner,Trea","Hays,Austin","Marsh,Brandon","Castellanos,Nick",0.0,1,0,"Vosler,Jason",1,1
624503,L,Infield shade,Standard,"Holmes,Grant","D'arnaud,Travis","Olson,Matt","Merrifield,Whit","Riley,Austin","Arcia,Orlando","Rosario,Eddie","Kelenic,Jarred","Soler,Jorge",0.0,1,0,"Gordon,Nick",0,1
650859,L,Infield shade,Standard,"Blackburn,Paul","Álvarez,Francisco","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Rengifo,Luis",0,1
657088,L,Strategic,Standard,"Morton,Charlie","Murphy,Sean","Olson,Matt","Merrifield,Whit","Riley,Austin","Arcia,Orlando","Rosario,Eddie","Kelenic,Jarred","Soler,Jorge",0.9,1,0,"Wall,Forrest",0,1
687066,R,Standard,Standard,"Hodge,Porter","Bethancourt,Christian","Busch,Michael","Bote,David","Paredes,Isaac","Swanson,Dansby","Tauchman,Mike","Crow-armstrong,Pete","Wisdom,Patrick",0.0,1,0,"Yang,Eric",1,1
805373,R,Strategic,Standard,"Jay,Tyler","Contreras,William","Bauers,Jake","Monasterio,Andruw","Ortiz,Joey","Adames,Willy","Chourio,Jackson","Perkins,Blake","Frelick,Sal",0.0,1,0,"Alvarez,Nacho",0,1
681584,R,Standard,Standard,"Alexander,Scott","Langeliers,Shea","Brown,Seth","Gelof,Zack","Harris,Brett","Schuemann,Max","Andújar,Miguel","Bleday,Jj","Butler,Lawrence",0.7,1,0,"Villar,David",1,1
695391,R,Strategic,Standard,"Rogers,Taylor","Bailey,Patrick","Villar,David","Schmitt,Casey","Chapman,Matt","Fitzgerald,Tyler","Conforto,Michael","Hill,Derek","Yastrzemski,Mike",0.0,1,0,"Harris,Brett",0,1
682988,R,Standard,Standard,"Horn,Bailey","Wong,Connor","Smith,Dominic","Westbrook,Jamie","Gonzalez,Romy","Hamilton,David","O'neill,Tyler","Rafaela,Ceddanne","Abreu,Wilyer",0.0,1,0,"Locklear,Tyler",1,1
642197,R,Standard,Standard,"Snider,Collin","Raleigh,Cal","Vosler,Jason","Rivas,Leo","Rojas,Josh","Moore,Dylan","Robles,Víctor","Marlowe,Cade","Raley,Luke",0.0,1,0,"Westbrook,Jamie",1,1
669261,L,Standard,Standard,"Diaz,Yilber","Herrera,José","Walker,Christian","Newman,Kevin","Suárez,Eugenio","Perdomo,Geraldo","Mccarthy,Jake","Thomas,Alek","Carroll,Corbin",0.0,1,0,"Suwinski,Jack",1,1
642851,R,Standard,Standard,"Zuber,Tyler","Rortvedt,Ben","Díaz,Yandy","Lowe,Brandon","Paredes,Isaac","Walls,Taylor","Palacios,Richie","Deluca,Jonny","Lowe,Josh",0.0,1,0,"Wynns,Austin",1,1
668800,R,Standard,Standard,"Gausman,Kevin","Kirk,Alejandro","Horwitz,Spencer","Schneider,Davis","Guerrero,Vladimir","Clement,Ernie","Berroa,Steward","Varsho,Daulton","Springer,George",0.0,1,0,"Knizner,Andrew",1,1
670097,R,Standard,Standard,"Santillan,Tony","Stephenson,Tyler","Steer,Spencer","India,Jonathan","Marte,Noelvi","De la cruz,Elly","Fraley,Jake","Benson,Will","Hinds,Rece",0.0,1,0,"Short,Zack",1,1
621512,R,Strategic,Standard,"Junis,Jakob","Sánchez,Gary","Hoskins,Rhys","Turang,Brice","Ortiz,Joey","Adames,Willy","Chourio,Jackson","Perkins,Blake","Mitchell,Garrett",0.0,1,0,"Nido,Tomás",0,1
624512,L,Standard,Standard,"Lambert,Peter","Stallings,Jacob","Toglia,Michael","Rodgers,Brendan","Schunk,Aaron","Tovar,Ezequiel","Cave,Jake","Hilliard,Sam","Goodman,Hunter",0.0,1,0,"Mcguire,Reese",1,1
671221,R,Standard,Standard,"Mantiply,Joe","Moreno,Gabriel","Walker,Christian","Marte,Ketel","Suárez,Eugenio","Perdomo,Geraldo","Gurriel,Lourdes","Mccarthy,Jake","Carroll,Corbin",0.0,1,0,"Waters,Drew",1,1
605204,R,Standard,Standard,"Young,Alex","Álvarez,Francisco","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Gamel,Ben","Taylor,Tyrone","Mcneil,Jeff",0.0,1,0,"Davis,J. d.",1,1
592885,L,Infield shade,Standard,"Taillon,Jameson","Amaya,Miguel","Busch,Michael","Hoerner,Nico","Morel,Christopher","Swanson,Dansby","Happ,Ian","Crow-armstrong,Pete","Tauchman,Mike",0.0,1,0,"Yelich,Christian",0,1
527038,R,Standard,Standard,"Vesia,Alex","Smith,Will","Freeman,Freddie","Lux,Gavin","Taylor,Chris","Hernández,Enrique","Hernández,Teoscar","Pages,Andy","Heyward,Jason",0.0,1,0,"Flores,Wilmer",1,1
622761,R,Strategic,Standard,"Tyler,Kyle","Sánchez,Ali","Bell,Josh","Lopez,Otto","Burger,Jake","Edwards,Xavier","Gordon,Nick","Chisholm,Jazz","Sánchez,Jesús",0.0,1,0,"Mateo,Jorge",0,1
663330,R,Standard,Standard,"Quintana,Jose","Torrens,Luis","Alonso,Pete","Mcneil,Jeff","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Jones,Jahmai",1,1
649557,R,Standard,Standard,"Otañez,Michel","Langeliers,Shea","Brown,Seth","Gelof,Zack","Toro,Abraham","Schuemann,Max","Andújar,Miguel","Bleday,Jj","Butler,Lawrence",0.0,1,0,"Díaz,Aledmys",1,1
660636,R,Standard,Standard,"Suárez,Ranger","Realmuto,J. t.","Harper,Bryce","Stott,Bryson","Bohm,Alec","Turner,Trea","Wilson,Weston","Rojas,Johan","Castellanos,Nick",1.25,1,1,"Castillo,Diego",1,1
665856,R,Standard,Standard,"Suárez,Ranger","Realmuto,J. t.","Harper,Bryce","Stott,Bryson","Bohm,Alec","Turner,Trea","Wilson,Weston","Rojas,Johan","Castellanos,Nick",0.0,1,0,"Camargo,Jair",1,1
669374,R,Standard,Standard,"Mcfarland,T. j.","Langeliers,Shea","Brown,Seth","Gelof,Zack","Toro,Abraham","Schuemann,Max","Andújar,Miguel","Bleday,Jj","Butler,Lawrence",0.0,1,0,"Hiura,Keston",1,1
656248,R,Strategic,Standard,"Harrison,Kyle","Bailey,Patrick","Wade,Lamonte","Estrada,Thairo","Chapman,Matt","Wisely,Brett","Conforto,Michael","Ramos,Heliot","Yastrzemski,Mike",0.0,1,0,"Bouchard,Sean",0,1
621458,L,Standard,Standard,"Scott,Tanner","Fortes,Nick","Burger,Jake","Chisholm,Jazz","Rivera,Emmanuel","Edwards,Xavier","De la cruz,Bryan","Gordon,Nick","Sánchez,Jesús",0.0,1,0,"Ríos,Edwin",1,1
455117,R,Standard,Standard,"Ortiz,Luis","Grandal,Yasmani","Tellez,Rowdy","Gonzales,Nick","Hayes,Ke'bryan","Cruz,Oneil","Reynolds,Bryan","Suwinski,Jack","Palacios,Joshua",0.0,1,0,"Maldonado,Martín",1,1
672744,R,Standard,Standard,"Leahy,Kyle","Pagés,Pedro","Carpenter,Matt","Gorman,Nolan","Crawford,Brandon","Winn,Masyn","Donovan,Brendan","Carlson,Dylan","Nootbaar,Lars",0.9,1,0,"Canario,Alexander",1,1
664901,R,Standard,Standard,"Holderman,Colin","Bart,Joey","Joe,Connor","Gonzales,Nick","Hayes,Ke'bryan","Triolo,Jared","Reynolds,Bryan","Taylor,Michael","Suwinski,Jack",0.9,1,0,"Mendick,Danny",1,1
665561,L,Infield shade,Standard,"Miller,Mason","Langeliers,Shea","Brown,Seth","Gelof,Zack","Harris,Brett","Schuemann,Max","Andújar,Miguel","Bleday,Jj","Butler,Lawrence",0.0,1,0,"Marchán,Rafael",0,1
664954,L,Infield shade,Standard,"Stanek,Ryne","Raleigh,Cal","France,Ty","Polanco,Jorge","Rojas,Josh","Crawford,J. p.","Moore,Dylan","Rodríguez,Julio","Raley,Luke",0.7,1,0,"Sullivan,Brett",0,1
681962,R,Standard,Standard,"Santana,Dennis","Bart,Joey","Tellez,Rowdy","Gonzales,Nick","Hayes,Ke'bryan","Triolo,Jared","Suwinski,Jack","Taylor,Michael","Palacios,Joshua",0.0,1,0,"Capra,Vinny",1,1
658668,R,Standard,Standard,"Manaea,Sean","Álvarez,Francisco","Alonso,Pete","Iglesias,Jose","Vientos,Mark","Lindor,Francisco","Mcneil,Jeff","Nimmo,Brandon","Stewart,Dj",0.0,1,0,"Olivares,Edward",1,1
621311,L,Infield shade,Standard,"Schwellenbach,Spencer","Murphy,Sean","Olson,Matt","Albies,Ozzie","Riley,Austin","Arcia,Orlando","White,Eli","Kelenic,Jarred","Duvall,Adam",0.0,1,0,"Dahl,David",0,1
605361,L,Infield shade,Standard,"Foley,Jason","Kelly,Carson","Urshela,Gio","Ibáñez,Andy","Vierling,Matt","Mckinstry,Zach","Greene,Riley","Meadows,Parker","Pérez,Wenceel",0.0,1,0,"Martini,Nick",0,1
593934,R,Standard,Standard,"Steele,Justin","Nido,Tomás","Busch,Michael","Hoerner,Nico","Mastrobuoni,Miles","Swanson,Dansby","Happ,Ian","Bellinger,Cody","Suzuki,Seiya",0.0,1,0,"Sanó,Miguel",1,1
672356,R,Standard,Standard,"Bivens,Spencer","Bailey,Patrick","Wade,Lamonte","Wisely,Brett","Chapman,Matt","Ahmed,Nick","Conforto,Michael","Ramos,Heliot","Yastrzemski,Mike",0.0,1,0,"Arias,Gabriel",1,1
608841,R,Strategic,Standard,"Houser,Adrian","Álvarez,Francisco","Alonso,Pete","Mcneil,Jeff","Vientos,Mark","Lindor,Francisco","Nimmo,Brandon","Taylor,Tyrone","Gamel,Ben",0.0,1,0,"Meneses,Joey",0,1
680769,L,Infield shade,Standard,"Littell,Zack","Rortvedt,Ben","Díaz,Yandy","Palacios,Richie","Paredes,Isaac","Walls,Taylor","Arozarena,Randy","Siri,José","Lowe,Josh",0.9,1,0,"Alexander,Cj",0,1
666703,R,Standard,Standard,"Hernández,Jonathan","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Ornelas,Jonathan","Smith,Josh","Langford,Wyatt","Taveras,Leody","García,Adolis",0.0,1,0,"Rosario,Eguy",1,1
571466,L,Standard,Standard,"Medina,Luis","Mccann,Kyle","Soderstrom,Tyler","Gelof,Zack","Nevin,Tyler","Díaz,Aledmys","Andújar,Miguel","Bleday,Jj","Butler,Lawrence",0.0,1,0,"Barnhart,Tucker",1,1
673995,R,Standard,Standard,"Akin,Keegan","Rutschman,Adley","Urías,Ramón","Mateo,Jorge","Westburg,Jordan","Henderson,Gunnar","Hays,Austin","Cowser,Colton","O'hearn,Ryan",0.0,1,0,"Wendzel,Davis",1,1
641313,R,Standard,Standard,"Hoffman,Jeff","Marchán,Rafael","Bohm,Alec","Stott,Bryson","Sosa,Edmundo","Turner,Trea","Merrifield,Whit","Marsh,Brandon","Castellanos,Nick",0.0,1,0,"Anderson,Tim",1,1
622491,R,Strategic,Strategic,"Ryan,Joe","Vázquez,Christian","Santana,Carlos","Martin,Austin","Lewis,Royce","Castro,Willi","Larnach,Trevor","Buxton,Byron","Kepler,Max",0.0,1,0,"Castillo,Luis",0,0
682119,R,Standard,Standard,"Romero,Jojo","Pagés,Pedro","Goldschmidt,Paul","Gorman,Nolan","Arenado,Nolan","Winn,Masyn","Donovan,Brendan","Siani,Michael","Carlson,Dylan",0.0,1,0,"Jordan,Levi",1,1
660707,R,Infield shade,Standard,"Anderson,Justin","Lee,Korey","Vaughn,Andrew","Lopez,Nicky","Sosa,Lenyn","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Pham,Tommy",0.0,1,0,"Montero,Elehuris",0,1
669450,R,Standard,Standard,"Diekman,Jake","Álvarez,Francisco","Alonso,Pete","Mcneil,Jeff","Iglesias,Jose","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Taylor,Tyrone",0.0,1,0,"Hummel,Cooper",1,1
641511,R,Standard,Standard,"Díaz,Alexis","Stephenson,Tyler","Steer,Spencer","India,Jonathan","Espinal,Santiago","De la cruz,Elly","Jordan,Levi","Fairchild,Stuart","Martini,Nick",0.7,1,0,"Delay,Jason",1,1
671286,R,Standard,Standard,"Baker,Bryan","Mccann,James","Mountcastle,Ryan","Mateo,Jorge","Westburg,Jordan","Henderson,Gunnar","Hays,Austin","Cowser,Colton","Santander,Anthony",0.0,1,0,"Rodríguez,Johnathan",1,1
676701,R,Standard,Standard,"Floro,Dylan","Ruiz,Keibert","Meneses,Joey","García,Luis","Vargas,Ildemaro","Abrams,Cj","Winker,Jesse","Young,Jacob","Thomas,Lane",,,,"Trejo,Alan",1,1
670092,L,Standard,Standard,"Gray,Sonny","Pagés,Pedro","Goldschmidt,Paul","Gorman,Nolan","Crawford,Brandon","Winn,Masyn","Donovan,Brendan","Carlson,Dylan","Burleson,Alec",0.0,1,0,"Brooks,Trenton",1,1
676369,R,Standard,Standard,"Ureña,José","Knizner,Andrew","Lowe,Nathaniel","Semien,Marcus","Duran,Ezequiel","Seager,Corey","Langford,Wyatt","Taveras,Leody","García,Adolis",0.0,1,0,"Velázquez,Nelson",1,1
640492,R,Standard,Strategic,"Junis,Jakob","Contreras,William","Black,Tyler","Turang,Brice","Ortiz,Joey","Adames,Willy","Yelich,Christian","Perkins,Blake","Chourio,Jackson",0.0,1,0,"Azocar,José",1,0
666915,R,Standard,Standard,"Moll,Sam","Maile,Luke","Steer,Spencer","India,Jonathan","Espinal,Santiago","De la cruz,Elly","Benson,Will","Friedl,Tj","Fraley,Jake",0.0,1,0,"Dalbec,Bobby",1,1
682619,R,Strategic,Strategic,"Avila,Pedro","Hedges,Austin","Naylor,Josh","Giménez,Andrés","Ramírez,José","Rocchio,Brayan","Brennan,Will","Freeman,Tyler","Rodríguez,Johnathan",0.0,1,0,"Martinez,Orelvis",0,0
693049,L,Infield shade,Standard,"Foley,Jason","Kelly,Carson","Canha,Mark","Keith,Colt","Urshela,Gio","Kreidler,Ryan","Greene,Riley","Vierling,Matt","Pérez,Wenceel",0.0,1,0,"Colás,Oscar",0,1
691182,L,Standard,Standard,"Hudson,Daniel","Smith,Will","Freeman,Freddie","Taylor,Chris","Hernández,Enrique","Rojas,Miguel","Hernández,Teoscar","Pages,Andy","Heyward,Jason",0.0,1,0,"Amador,Adael",1,1
674441,L,Standard,Standard,"Keller,Mitch","Grandal,Yasmani","Tellez,Rowdy","Gonzales,Nick","Hayes,Ke'bryan","Cruz,Oneil","Reynolds,Bryan","Taylor,Michael","Joe,Connor",0.0,1,0,"Hurtubise,Jacob",1,1
675659,L,Infield shade,Standard,"Feyereisen,J. p.","Smith,Will","Freeman,Freddie","Lux,Gavin","Biggio,Cavan","Rojas,Miguel","Hernández,Teoscar","Pages,Andy","Heyward,Jason",2.0,1,3,"Jones,Greg",0,1
669087,R,Strategic,Standard,"Smith,Drew","Álvarez,Francisco","Alonso,Pete","Mcneil,Jeff","Vientos,Mark","Iglesias,Jose","Taylor,Tyrone","Bader,Harrison","Stewart,Dj",0.0,1,0,"Huff,Sam",0,1
679881,L,Infield shade,Standard,"Fairbanks,Pete","Rortvedt,Ben","Paredes,Isaac","Lowe,Brandon","Palacios,Richie","Rosario,Amed","Arozarena,Randy","Siri,José","Lowe,Josh",0.0,1,0,"Martínez,J. p.",0,1
657061,L,Infield shade,Standard,"Doval,Camilo","Bailey,Patrick","Brooks,Trenton","Estrada,Thairo","Chapman,Matt","Wisely,Brett","Conforto,Michael","Ramos,Heliot","Slater,Austin",0.7,1,0,"Tucker,Cole",0,1
543228,R,Standard,Standard,"Liberatore,Matthew","Pagés,Pedro","Goldschmidt,Paul","Gorman,Nolan","Arenado,Nolan","Winn,Masyn","Donovan,Brendan","Carlson,Dylan","Burleson,Alec",0.0,1,0,"Gomes,Yan",1,1
664874,R,Infield shade,Standard,"Crochet,Garrett","Lee,Korey","Vaughn,Andrew","Lopez,Nicky","Mendick,Danny","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Colás,Oscar",0.7,1,0,"Zavala,Seby",0,1
605119,R,Standard,Standard,"Povich,Cade","Rutschman,Adley","Mountcastle,Ryan","Mateo,Jorge","Urías,Ramón","Henderson,Gunnar","Hays,Austin","Mullins,Cedric","O'hearn,Ryan",0.0,1,0,"Anderson,Brian",1,1
686554,L,Infield shade,Standard,"Richards,Trevor","Kirk,Alejandro","Horwitz,Spencer","Kiner-falefa,Isiah","Clement,Ernie","Bichette,Bo","Schneider,Davis","Varsho,Daulton","Springer,George",0.0,1,0,"Dunn,Oliver",0,1
596129,L,Infield shade,Standard,"Myers,Tobias","Contreras,William","Bauers,Jake","Turang,Brice","Dunn,Oliver","Adames,Willy","Chourio,Jackson","Perkins,Blake","Frelick,Sal",0.7,1,0,"Vogelbach,Dan",0,1
547989,R,Standard,Standard,"Walker,Ryan","Bailey,Patrick","Flores,Wilmer","Estrada,Thairo","Chapman,Matt","Wisely,Brett","Slater,Austin","Ramos,Heliot","Yastrzemski,Mike",0.0,1,0,"Abreu,José",1,1
666135,L,Standard,Standard,"Kinley,Tyler","Stallings,Jacob","Toglia,Michael","Amador,Adael","Mcmahon,Ryan","Tovar,Ezequiel","Cave,Jake","Doyle,Brenton","Jones,Greg",0.0,1,0,"Kirilloff,Alex",1,1
643265,R,Standard,Standard,"Soroka,Michael","Maldonado,Martín","Vaughn,Andrew","Lopez,Nicky","Sosa,Lenyn","Dejong,Paul","Ellis,Duke","Robert,Luis","Colás,Oscar",0.0,1,0,"Cooper,Garrett",1,1
683146,L,,,"Walker,Taijuan","Realmuto,J. t.","Harper,Bryce","Wilson,Weston","Bohm,Alec","Sosa,Edmundo","Merrifield,Whit","Rojas,Johan","Castellanos,Nick",0.0,1,0,"Baty,Brett",0,0
677347,R,Standard,Standard,"Valdez,Framber","Caratini,Víctor","Abreu,José","Altuve,José","Bregman,Alex","Peña,Jeremy","Álvarez,Yordan","Meyers,Jake","Cabbage,Trey",0.0,1,0,"Paris,Kyren",1,1
667428,R,Standard,Standard,"Bassitt,Chris","Jansen,Danny","Turner,Justin","Kiner-falefa,Isiah","Guerrero,Vladimir","Bichette,Bo","Schneider,Davis","Varsho,Daulton","Springer,George",0.0,1,0,"Koch,Grant",1,1
621545,R,Strategic,Standard,"Milner,Hoby","Contreras,William","Hoskins,Rhys","Turang,Brice","Ortiz,Joey","Adames,Willy","Yelich,Christian","Perkins,Blake","Frelick,Sal",0.0,1,0,"Remillard,Zach",0,1
663611,R,Strategic,Strategic,"Díaz,Alexis","Stephenson,Tyler","Steer,Spencer","Espinal,Santiago","Candelario,Jeimer","De la cruz,Elly","Hurtubise,Jacob","Friedl,Tj","Fraley,Jake",0.0,,0,"Madrigal,Nick",0,0
680911,R,Standard,Standard,"Little,Luke","Amaya,Miguel","Busch,Michael","Hoerner,Nico","Madrigal,Nick","Swanson,Dansby","Happ,Ian","Tauchman,Mike","Suzuki,Seiya",0.0,1,0,"Miller,Owen",1,1
553882,L,Standard,Standard,"Martinez,Justin","Moreno,Gabriel","Walker,Christian","Marte,Ketel","Suárez,Eugenio","Newman,Kevin","Gurriel,Lourdes","Carroll,Corbin","Smith,Pavin",0.0,,0,"Narváez,Omar",1,1
645801,L,Strategic,Standard,"Fernandez,Ryan","Herrera,Iván","Goldschmidt,Paul","Gorman,Nolan","Arenado,Nolan","Winn,Masyn","Carlson,Dylan","Siani,Michael","Nootbaar,Lars",0.0,1,0,"Ford,Mike",0,1
664314,L,Infield shade,Standard,"Vodnik,Victor","Díaz,Elías","Montero,Elehuris","Rodgers,Brendan","Mcmahon,Ryan","Tovar,Ezequiel","Bouchard,Sean","Doyle,Brenton","Blackmon,Charlie",0.0,1,0,"Florial,Estevan",0,1
694497,L,Strategic,Standard,"López,Pablo","Vázquez,Christian","Santana,Carlos","Julien,Edouard","Miranda,José","Correa,Carlos","Larnach,Trevor","Castro,Willi","Kepler,Max",0.0,1,0,"Carter,Evan",0,1
663630,R,Standard,Standard,"Manaea,Sean","Nido,Tomás","Alonso,Pete","Mcneil,Jeff","Baty,Brett","Lindor,Francisco","Nimmo,Brandon","Bader,Harrison","Stewart,Dj",0.0,1,0,"Mckenna,Ryan",1,1
660670,R,Infield shade,Standard,"Pérez,Martín","Bart,Joey","Joe,Connor","Gonzales,Nick","Triolo,Jared","Williams,Alika","Reynolds,Bryan","Taylor,Michael","Olivares,Edward",1.25,1,1,"Acuña,Ronald",0,1
644433,R,Infield shade,Standard,"Keller,Mitch","Grandal,Yasmani","Joe,Connor","Gonzales,Nick","Triolo,Jared","Cruz,Oneil","Reynolds,Bryan","Bae,Ji hwan","Olivares,Edward",0.0,1,0,"Tromp,Chadwick",0,1
665923,R,Standard,Standard,"Schreiber,John","Pérez,Salvador","Pasquantino,Vinnie","Frazier,Adam","García,Maikel","Witt,Bobby","Melendez,Mj","Isbel,Kyle","Velázquez,Nelson",0.0,1,0,"Ruiz,Esteury",1,1
666165,L,Standard,Standard,"Molina,Anthony","Stallings,Jacob","Montero,Elehuris","Rodgers,Brendan","Mcmahon,Ryan","Tovar,Ezequiel","Beck,Jordan","Doyle,Brenton","Cave,Jake",0.0,1,0,"Sabol,Blake",1,1
668843,L,Standard,Standard,"Glasnow,Tyler","Barnes,Austin","Freeman,Freddie","Lux,Gavin","Hernández,Enrique","Betts,Mookie","Taylor,Chris","Outman,James","Hernández,Teoscar",0.0,1,0,"Capel,Conner",1,1
669699,L,Strategic,Strategic,"Floro,Dylan","Adams,Riley","Meneses,Joey","Lipscomb,Trey","Senzel,Nick","Nuñez,Nasim","Vargas,Ildemaro","Young,Jacob","Robles,Víctor",0.0,1,0,"Shewmake,Braden",0,0
676896,R,Standard,Standard,"Ortiz,Luis","Bart,Joey","Joe,Connor","Gonzales,Nick","Triolo,Jared","Cruz,Oneil","Reynolds,Bryan","Taylor,Michael","Olivares,Edward",0.0,1,0,"Roller,Chris",1,1
542364,L,Standard,Standard,"Barnes,Jacob","Ruiz,Keibert","Meneses,Joey","García,Luis","Lipscomb,Trey","Abrams,Cj","Vargas,Ildemaro","Young,Jacob","Rosario,Eddie",0.7,1,0,"Ortega,Rafael",1,1
621563,L,Standard,Standard,"Nola,Aaron","Stubbs,Garrett","Bohm,Alec","Clemens,Kody","Merrifield,Whit","Stott,Bryson","Marsh,Brandon","Rojas,Johan","Castellanos,Nick",0.0,1,0,"Wendle,Joey",1,1
664059,L,Standard,Standard,"Schreiber,John","Pérez,Salvador","Pasquantino,Vinnie","Massey,Michael","García,Maikel","Witt,Bobby","Melendez,Mj","Hampson,Garrett","Renfroe,Hunter",0.0,1,0,"Haggerty,Sam",1,1
592348,L,Infield shade,Standard,"Robertson,Nick","Herrera,Iván","Goldschmidt,Paul","Gorman,Nolan","Arenado,Nolan","Winn,Masyn","Donovan,Brendan","Carlson,Dylan","Nootbaar,Lars",0.0,1,0,"Goodrum,Niko",0,1
808982,L,Standard,Standard,"Bird,Jake","Díaz,Elías","Goodman,Hunter","Rodgers,Brendan","Mcmahon,Ryan","Tovar,Ezequiel","Beck,Jordan","Doyle,Brenton","Bouchard,Sean",0.0,1,0,"Lee,Jung hoo",1,1
501303,R,Standard,Standard,"Chapman,Aroldis","Bart,Joey","Tellez,Rowdy","Williams,Alika","Triolo,Jared","Cruz,Oneil","Reynolds,Bryan","Suwinski,Jack","Joe,Connor",0.0,1,0,"Adrianza,Ehire",1,1
687952,R,Standard,Standard,"Sewald,Paul","Barnhart,Tucker","Walker,Christian","Marte,Ketel","Suárez,Eugenio","Newman,Kevin","Gurriel,Lourdes","Carroll,Corbin","Grichuk,Randal",0.0,1,0,"Encarnacion-strand,Christian",1,1
608596,R,Standard,Standard,"Suárez,Ranger","Realmuto,J. t.","Harper,Bryce","Stott,Bryson","Bohm,Alec","Sosa,Edmundo","Marsh,Brandon","Rojas,Johan","Castellanos,Nick",0.0,1,0,"Murphy,Tom",1,1
670223,L,Strategic,Standard,"Peguero,Elvis","Contreras,William","Black,Tyler","Turang,Brice","Ortiz,Joey","Adames,Willy","Bauers,Jake","Perkins,Blake","Frelick,Sal",0.0,1,0,"Mervis,Matt",0,1
688363,L,Standard,Standard,"Ashcraft,Graham","Maile,Luke","Candelario,Jeimer","India,Jonathan","Espinal,Santiago","De la cruz,Elly","Steer,Spencer","Fairchild,Stuart","Benson,Will",0.0,1,0,"Pauley,Graham",1,1
545361,R,Standard,Standard,"Domínguez,Seranthony","Stubbs,Garrett","Harper,Bryce","Stott,Bryson","Bohm,Alec","Turner,Trea","Marsh,Brandon","Rojas,Johan","Castellanos,Nick",0.0,1,0,"Trout,Mike",1,1
650907,R,Standard,Standard,"Fedde,Erick","Lee,Korey","Sheets,Gavin","Lopez,Nicky","Mendick,Danny","Shewmake,Braden","Benintendi,Andrew","Pham,Tommy","Grossman,Robbie",0.0,1,0,"Pinto,René",1,1
543305,R,Standard,Standard,"Okert,Steven","Vázquez,Christian","Santana,Carlos","Julien,Edouard","Miranda,José","Castro,Willi","Martin,Austin","Buxton,Byron","Kirilloff,Alex",0.0,1,0,"Hicks,Aaron",1,1
666211,L,Strategic,Standard,"Bauers,Jake","Contreras,William","Dunn,Oliver","Turang,Brice","Ortiz,Joey","Adames,Willy","Frelick,Sal","Perkins,Blake","Chourio,Jackson",0.7,1,0,"Trammell,Taylor",0,1
622569,R,Standard,Standard,"Wisdom,Patrick","Gomes,Yan","Mervis,Matt","Madrigal,Nick","Busch,Michael","Hoerner,Nico","Canario,Alexander","Crow-armstrong,Pete","Tauchman,Mike",0.9,1,0,"Reyes,Pablo",1,1
541645,R,Standard,Standard,"Parker,Mitchell","Ruiz,Keibert","Meneses,Joey","García,Luis","Lipscomb,Trey","Abrams,Cj","Winker,Jesse","Young,Jacob","Rosario,Eddie",0.9,1,0,"García,Avisaíl",1,1
669352,R,Standard,Standard,"Alvarado,José","Stubbs,Garrett","Bohm,Alec","Merrifield,Whit","Sosa,Edmundo","Turner,Trea","Marsh,Brandon","Rojas,Johan","Castellanos,Nick",0.0,1,0,"Thompson,Bubba",1,1
664058,R,Standard,Standard,"Bender,Anthony","Fortes,Nick","Rivera,Emmanuel","Arráez,Luis","Lopez,Otto","Anderson,Tim","De la cruz,Bryan","Chisholm,Jazz","García,Avisaíl",0.9,1,0,"Fletcher,David",1,1
607054,L,Standard,Standard,"Rogers,Tyler","Bailey,Patrick","Wade,Lamonte","Estrada,Thairo","Chapman,Matt","Ahmed,Nick","Conforto,Michael","Lee,Jung hoo","Yastrzemski,Mike",0.0,1,0,"Peterson,Jace",1,1
